55.9197454,-3.1040176,8,"Hilltown"
55.852282,-3.069521,8,"Redheugh"
55.954896,-3.196473,8,"Royal College of Physicians"
55.9257567,-3.1931161,8,"Blackford Pond"
55.9569,-3.1783,8,"Royal Terrace"
55.9461,-3.1858,8,"Nicolson Square"
55.9099122,-3.2113993,8,"Buckstone"
55.894469,-3.091917,8,"Melville Castle"
55.9312143,-3.1922355,8,"The Grange"
55.99114,-2.705292,8,"Athelstaneford"
55.975281,-2.892482,8,"Longniddry"
55.957401,-2.634303,8,"Redcliff"
55.9311484,-3.2398501,8,"Slateford"
55.9376,-3.1888,7,"Hatton Place"
55.932056,-3.183299,7,"Masson Hall"
55.8994431,-3.1637873,7,"Kaimes"
55.94,-3.1802,7,"South Clerk Street"
55.9592164,-3.1859645,7,"Gayfield Square"
55.9311,-3.223,7,"Spylaw Road"
55.9081,-3.2533,7,"Colinton Road"
55.957233,-3.177725,7,"London Road"
55.895069,-3.221256,7,"Swanston Cottage"
55.9461,-3.189,7,"Potterrow"
55.9477108,-3.2639521,7,"Rest and Be Thankful"
55.9176624,-3.1333676,7,"Little France"
55.9454,-3.1909,7,"Forrest Road"
55.9366417,-3.157087,7,"Prestonfield House"
55.9743,-3.1708,7,"Tolbooth Wynd"
55.9303378,-3.2860661,7,"Broomhouse"
55.919077,-3.2453571,7,"Craiglockhart"
55.947651,-3.204048,7,"Synod Hall"
55.826695,-3.007361,7,"Borthwick Castle"
55.9569412,-3.1875252,7,"Picardy Place"
55.9659948,-3.2789422,7,"Davidson's Mains"
55.964359,-2.923628,7,"St Germains"
55.8509483,-3.1359243,7,"Rosewell"
55.9483,-3.192,7,"George Iv Bridge"
55.9497,-3.2091,7,"Shandwick Place"
55.950159,-3.186398,7,"Strichen's Close"
55.9491,-3.2131,7,"William Street"
55.959562,-3.448216,7,"Niddry Mains"
55.9408,-3.0396,7,"The Grove"
55.9324305,-3.1819777,7,"Teviotdale House"
56.010714,-2.729209,7,"Congalton"
55.942153,-3.184536,7,"Archers' Hall"
55.944811,-3.181911,7,"Simon Square"
55.816307,-3.131396,6,"Edgelaw"
55.9697697,-3.2740918,6,"Silverknowes"
55.888978,-3.483689,6,"Sandilands"
55.9616,-3.1885,6,"Green Street"
55.942721,-3.066249,6,"Market Street"
55.9494719,-3.2039863,6,"West Princes Street Gardens"
55.953547,-2.951237,6,"Bankton"
55.913,-3.1609,6,"Kirkgate"
55.894195,-3.058553,6,"Woodburn"
55.9453,-3.191,6,"Lauriston Place"
55.8464623,-3.1918238,6,"Auchendinny"
55.9213,-3.2162,6,"Craiglea Drive"
55.953,-3.2073,6,"North Charlotte Street"
55.9529,-3.2004,6,"Frederick Street"
55.930366,-3.188994,6,"West Grange House"
55.950802,-3.20714,6,"North Side"
55.9468801,-3.2026112,6,"Castle Terrace"
55.9591,-3.2125,6,"Raeburn Place"
55.9147,-3.1102,6,"The Circle"
55.9505684,-3.1636997,6,"St Anthony's Well"
56.029338,-2.687215,6,"The Den"
55.8525274,-3.1599823,6,"Rosslyn Castle"
55.949093,-3.194372,6,"Weigh House"
55.947934,-3.192511,6,"Magdalen Chapel"
55.8492587,-3.2007984,6,"Fisher's Tryst"
55.9734,-3.1855,6,"Pitt Street"
55.94247,-3.044147,6,"Pinkie House"
55.947,-3.187,6,"South College Street"
55.9782353,-3.301899,6,"River Almond"
55.924063,-3.288502,6,"Napier University"
55.8761405,-3.0879091,6,"Bonnyrigg"
55.952276,-3.202478,6,"Freemasons' Hall"
55.946965,-3.200712,6,"King's Stables"
55.9529,-3.2055,6,"Young Street"
55.9500318,-3.3725551,6,"Edinburgh Airport"
55.9619,-3.2836,6,"Queensferry Road"
55.9438,-3.1787,6,"St Leonard's Hill"
55.9684,-3.1838,6,"Pilrig Street"
55.852843,-3.431512,6,"Little Vantage"
55.861751,-3.081029,6,"Dalhousie Castle"
55.9544971,-3.1995736,6,"Scotch Malt Whisky Society"
55.9572,-3.2065,6,"North West Circus Place"
55.9327,-3.2187,6,"Spylaw Road"
55.9662,-3.1734,6,"Lorne Street"
55.956091,-3.186259,5,"Commercial Bank of Scotland"
55.9497825,-3.189168,5,"Bay of Bengal"
55.8919644,-3.256532,5,"White Hill"
55.9339004,-3.484794,5,"Broxburn"
55.936555,-3.199349,5,"Bruntsfield House"
55.9450696,-3.1863598,5,"South Edinburgh"
55.9337,-3.2876,5,"Kirklands"
55.900528,-3.642668,5,"Dreadnought Hotel"
55.9421135,-3.1791779,5,"The Montague"
55.9478,-3.2024,5,"King's Stables Road"
55.936363,-3.074078,5,"Market Street"
55.9447,-3.185,5,"West Nicolson Street"
55.888794,-2.690644,5,"Newlands"
55.9536,-3.1906,5,"West Register Street"
55.964576,-3.222676,5,"Fettes College"
55.9722589,-3.2532136,5,"The Gunner"
55.945991,-3.19924,5,"St Mary's Chapel"
55.957466,-2.776753,5,"Fleshmarket"
55.941039,-3.2411512,5,"Murrayfield Stadium"
55.953484,-3.195628,5,"Physicians' Hall"
55.9454,-3.1975,5,"Keir Street"
56.016525,-2.631951,5,"Whitekirk"
55.9538,-3.1124,5,"Bath Street"
55.955951,-3.187664,5,"Queen's Theatre"
55.9234549,-3.3105367,5,"Bankhead"
55.984299,-3.222737,5,"Granton Harbour"
56.003798,-2.538145,5,"St Margaret's"
55.9536518,-3.2005421,5,"Queen's Arms"
55.975912,-3.171322,5,"Leith Docks"
55.9462549,-3.1868892,5,"Festival Theatre"
55.9082164,-3.2464447,5,"Redford"
55.9387,-3.1853,5,"Gladstone Terrace"
55.957,-3.2045,5,"Circus Place"
55.9758,-3.1679,5,"Bernard Street"
55.886435,-3.198346,5,"Hillend"
55.9341,-3.0886,5,"Park Terrace"
55.9230563,-3.1949734,5,"Blackford Hill"
55.948267,-2.50756,5,"Woodhall"
55.984612,-2.578556,5,"Belton"
55.9389,-3.2049,5,"Bruntsfield Place"
55.9472686,-3.178441,5,"Dumbiedykes"
55.9466769,-3.1926782,5,"Greyfriars Kirk"
55.9464,-3.1892,5,"Brighton Street"
55.951584,-3.187722,5,"Physic Garden"
55.9158297,-3.218674,5,"Greenbank"
55.938,-3.2317,5,"Gorgie Road"
55.9427,-3.0619,5,"Market Street"
55.937303,-3.158726,5,"Prestonfield House"
55.866645,-3.078257,5,"Dalhousie Castle"
55.9558,-3.214,5,"Lennox Street"
55.988519,-2.480662,5,"Broxmouth"
55.978749,-3.598511,5,"The Peel"
55.9221602,-3.2890946,5,"Sighthill"
55.990346,-3.385002,5,"Hawes Inn"
55.9752,-3.1606,5,"Bath Road"
55.954635,-3.191852,5,"Douglas Hotel"
55.9483,-3.217,5,"Palmerston Place"
55.944,-3.1864,5,"Windmill Street"
55.9743,-3.186,5,"Ferry Road"
55.960643,-3.179991,5,"Industrial School"
55.9423142,-3.210803,5,"Fountainbridge"
55.977872,-3.202919,5,"Grange House"
55.9437,-3.0704,5,"Maitland Street"
55.9750047,-3.4151396,5,"Dundas Castle"
55.9498,-3.1929,5,"Bank Street"
55.9214987,-3.383414,5,"Ratho"
55.940921,-3.2243207,5,"Dalry"
